country,iso2c,iso3c,year,status,lastupdated,female_unemploy,male_unemploy,region,capital,longitude,latitude,income,lending
IDA & IBRD total,ZT,IBT,2017,,2023-12-18,5.95360822614328,5.94755765696178,Aggregates,,,,Aggregates,Aggregates
IDA & IBRD total,ZT,IBT,1996,,2023-12-18,5.54730434785895,5.60855502416045,Aggregates,,,,Aggregates,Aggregates
IDA & IBRD total,ZT,IBT,2008,,2023-12-18,5.93359055567095,5.89890396352792,Aggregates,,,,Aggregates,Aggregates
IDA & IBRD total,ZT,IBT,2009,,2023-12-18,6.19449525436179,6.16518808536531,Aggregates,,,,Aggregates,Aggregates
IDA & IBRD total,ZT,IBT,1973,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA & IBRD total,ZT,IBT,2004,,2023-12-18,6.55836900411987,6.34211785538944,Aggregates,,,,Aggregates,Aggregates
IDA & IBRD total,ZT,IBT,2010,,2023-12-18,6.03029890738088,5.95380050144074,Aggregates,,,,Aggregates,Aggregates
IDA & IBRD total,ZT,IBT,2019,,2023-12-18,5.77643480746426,5.6789805980773,Aggregates,,,,Aggregates,Aggregates
IDA & IBRD total,ZT,IBT,1994,,2023-12-18,5.04290306673382,5.22639793357668,Aggregates,,,,Aggregates,Aggregates
IDA & IBRD total,ZT,IBT,1995,,2023-12-18,5.37799082357459,5.50176545647888,Aggregates,,,,Aggregates,Aggregates
IDA & IBRD total,ZT,IBT,2018,,2023-12-18,5.82486659451035,5.85274393751336,Aggregates,,,,Aggregates,Aggregates
IDA & IBRD total,ZT,IBT,1997,,2023-12-18,5.72891707397377,5.65838565424574,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,2006,,2023-12-18,3.65760425346055,2.46064480532983,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,2011,,2023-12-18,3.45364418435544,2.57941677519536,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,2008,,2023-12-18,3.53752148588156,2.27758111342835,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,2005,,2023-12-18,3.8430577654708,2.5441740508688,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,2012,,2023-12-18,3.63999455555109,3.03248132374608,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,2007,,2023-12-18,3.4798131969976702,2.27340042342794,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1988,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,2009,,2023-12-18,3.49004854461977,2.38132789022264,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1993,,2023-12-18,4.21080811636181,2.74040244939179,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1994,,2023-12-18,4.50139107395335,2.86746029239549,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1995,,2023-12-18,4.63622740457903,2.91878074599223,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1996,,2023-12-18,4.95719396234793,3.06975206877238,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1997,,2023-12-18,4.93120805786003,3.08635387704312,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1998,,2023-12-18,5.15606894719203,3.1937489442897,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,2013,,2023-12-18,3.85298719272843,3.51096581514808,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1969,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,2014,,2023-12-18,3.61600472783554,3.10013576865642,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,2000,,2023-12-18,4.85447880130286,3.07018328961245,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,2001,,2023-12-18,4.67538863325426,2.97070922641406,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,2002,,2023-12-18,4.44295337931096,2.82948367429519,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,2003,,2023-12-18,4.2502912199365,2.74650531691887,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,2004,,2023-12-18,4.03038256361115,2.63664901859023,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1963,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1964,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1965,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1966,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1967,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,2010,,2023-12-18,3.5669318778234,2.44012651542116,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1982,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1983,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1984,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1985,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1986,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1987,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1989,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1990,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1991,,2023-12-18,3.74315376846783,2.59513297011557,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1992,,2023-12-18,3.83169447957834,2.66811977776357,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,2020,,2023-12-18,6.78229494066182,5.86612980226198,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,2021,,2023-12-18,6.83830524442521,5.7799449153421,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,2022,,2023-12-18,6.74522580413037,5.72328012412078,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1968,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1960,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1999,,2023-12-18,5.07063079199556,3.16936223192292,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1971,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1972,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,2019,,2023-12-18,5.55174811780743,5.0190835242638,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1961,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1962,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,2018,,2023-12-18,4.9404551815721804,4.65771839273552,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1981,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1977,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1978,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1979,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1975,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,2015,,2023-12-18,4.68462002556775,3.68293315254463,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1970,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,2017,,2023-12-18,4.83033023880599,4.33736142009092,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1974,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1976,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,2016,,2023-12-18,4.68910758907583,3.97190027862948,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1973,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA blend,XH,IDB,1980,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1975,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1971,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1977,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1978,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1961,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,2010,,2023-12-18,5.2383377309142,4.3201730156358,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1972,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1973,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1964,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1965,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1962,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1963,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1980,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1981,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1982,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1983,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1984,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1974,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1960,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,2011,,2023-12-18,5.34667209586525,4.29637767237213,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1976,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,2015,,2023-12-18,5.33921270375725,4.22404801790382,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,2016,,2023-12-18,5.31144311480882,4.20131474926398,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1966,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1967,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1968,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1969,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1970,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,2007,,2023-12-18,5.20773526120877,4.31604901037525,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,2008,,2023-12-18,5.19166747876023,4.46163951414811,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,2009,,2023-12-18,5.36523765547166,4.46070071270721,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1994,,2023-12-18,4.73096720712288,4.40395772111886,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1998,,2023-12-18,4.80954352192812,4.48693288972271,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1999,,2023-12-18,4.91915230875409,4.57487201558788,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1985,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1986,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,2017,,2023-12-18,5.29368265067583,4.2703542887248,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,2018,,2023-12-18,5.21594882747419,4.20978074790743,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,2019,,2023-12-18,5.22772171665161,4.2143932019576,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1979,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,2021,,2023-12-18,6.18644342672916,4.88733197021347,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,2022,,2023-12-18,6.07948757282085,4.73439356179833,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1992,,2023-12-18,4.74073760304636,4.37747956225703,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1993,,2023-12-18,4.69846110483445,4.42421816583039,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,2001,,2023-12-18,5.00926823021852,4.71269325267889,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1995,,2023-12-18,4.65548813475457,4.34526334494383,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1996,,2023-12-18,4.69520315051441,4.39170268974266,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,2000,,2023-12-18,4.96742285569472,4.64852290000724,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,2004,,2023-12-18,5.2402624269026,4.60823826039022,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,2002,,2023-12-18,5.11128661862807,4.74957354558631,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,2003,,2023-12-18,5.18902237901997,4.77377779740311,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1988,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,2012,,2023-12-18,5.31888026864256,4.22492899638974,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,2005,,2023-12-18,5.24700144209799,4.43562419014577,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,2006,,2023-12-18,5.17167819925026,4.22411194301283,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1987,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,2013,,2023-12-18,5.21768341510227,4.07514876473474,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,2014,,2023-12-18,5.2134500610664,4.12039624248328,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1991,,2023-12-18,4.75401598678614,4.31674356718424,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1989,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,2020,,2023-12-18,6.11654086479078,4.98479365618848,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1990,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA only,XI,IDX,1997,,2023-12-18,4.74189293599256,4.44034781279657,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,2006,,2023-12-18,4.73221084260764,3.65732042378703,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,2003,,2023-12-18,4.92007462815218,4.11693312807454,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1984,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,2005,,2023-12-18,4.84171740666171,3.82571575618618,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,2002,,2023-12-18,4.92072664309377,4.1265328748477,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1989,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,2004,,2023-12-18,4.89202070290721,3.97000938430332,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1991,,2023-12-18,4.47723083638367,3.76799571942937,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,2007,,2023-12-18,4.70447688563029,3.65770749570283,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1993,,2023-12-18,4.56356935784348,3.892220691904,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1990,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,2008,,2023-12-18,4.70857368097908,3.75614677222226,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1992,,2023-12-18,4.49030000087091,3.83340389344914,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1996,,2023-12-18,4.76783761072974,3.97160522654526,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1997,,2023-12-18,4.79501035082482,4.00779629784483,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1998,,2023-12-18,4.90691097618415,4.07382170218732,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,2009,,2023-12-18,4.81367961980172,3.78669296171979,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,2000,,2023-12-18,4.93530801411556,4.1400155820779,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,2001,,2023-12-18,4.91408866281556,4.14838901960593,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1960,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1961,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1962,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1963,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1964,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,2020,,2023-12-18,6.30651980040276,5.27116041482874,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,2021,,2023-12-18,6.38094895172874,5.19618719305327,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,2022,,2023-12-18,6.27777756502056,5.07612298882533,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1981,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1982,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1985,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1986,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1987,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1988,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,2015,,2023-12-18,5.14991119623761,4.04815242996015,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,2016,,2023-12-18,5.13294064679975,4.12662128126887,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,2017,,2023-12-18,5.16246726337215,4.29215429264327,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,2018,,2023-12-18,5.13844860551078,4.35567852281036,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,2019,,2023-12-18,5.31986304704616,4.47623258191201,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1994,,2023-12-18,4.66725892620896,3.91924589907952,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1995,,2023-12-18,4.65020654889504,3.89409045740924,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1967,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,2010,,2023-12-18,4.7433901195401,3.70862576797736,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,2011,,2023-12-18,4.78526159094522,3.73714652200005,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1999,,2023-12-18,4.96194274174137,4.1246894900898,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,2013,,2023-12-18,4.82377724219006,3.89316178960774,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,2014,,2023-12-18,4.75295282913397,3.79117208665357,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1972,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1973,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1974,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1975,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1976,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1965,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1966,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1980,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1971,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1968,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,2012,,2023-12-18,4.82643531902633,3.83818922298365,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1970,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1969,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1978,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1979,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1983,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
IDA total,XG,IDA,1977,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
India,IN,IND,1966,,2023-12-18,NA,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1974,,2023-12-18,NA,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1970,,2023-12-18,NA,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1967,,2023-12-18,NA,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1969,,2023-12-18,NA,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1960,,2023-12-18,NA,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1975,,2023-12-18,NA,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1973,,2023-12-18,NA,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1980,,2023-12-18,NA,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1981,,2023-12-18,NA,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1968,,2023-12-18,NA,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1979,,2023-12-18,NA,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1984,,2023-12-18,NA,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2009,,2023-12-18,8.588,8.312,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1982,,2023-12-18,NA,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1983,,2023-12-18,NA,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1972,,2023-12-18,NA,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2014,,2023-12-18,8.112,7.94,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1961,,2023-12-18,NA,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1971,,2023-12-18,NA,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1963,,2023-12-18,NA,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1964,,2023-12-18,NA,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1965,,2023-12-18,NA,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2006,,2023-12-18,8.873,8.535,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2007,,2023-12-18,8.772,8.453,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2008,,2023-12-18,8.587,8.273,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1994,,2023-12-18,6.718,6.868,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2010,,2023-12-18,8.507,8.255,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1998,,2023-12-18,7.516,7.477,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1985,,2023-12-18,NA,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,1986,,2023-12-18,NA,NA,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
India,IN,IND,2015,,2023-12-18,8.029,7.881,South Asia,New Delhi,77.225,28.6353,Lower middle income,IBRD
